1988	9	21	7.2857	7.6132	8.0561	8.2556	8.3547	8.4473	8.5446	8.6418	8.7333	8.816	8.8883	8.9497	9.0004	9.0411	9.0725	9.0954	9.1106	9.1189	9.1212	9.1181	9.1102	9.0982	9.0826	9.0638	9.0425	9.0189	8.9933	8.9662	8.9378	8.9084	8.8781	8.8473
1988	9	28	7.4399	7.8153	8.2104	8.4154	8.507	8.5911	8.6808	8.7714	8.8575	8.9357	9.0043	9.0629	9.1116	9.1508	9.1813	9.2038	9.2191	9.2278	9.2308	9.2286	9.2219	9.2113	9.1972	9.1801	9.1605	9.1387	9.115	9.0899	9.0634	9.0359	9.0076	8.9786
1988	10	5	7.3242	7.7383	8.1082	8.2554	8.3259	8.4067	8.4959	8.5847	8.6677	8.7424	8.808	8.8644	8.9119	8.9511	8.9827	9.0072	9.0255	9.0381	9.0457	9.0488	9.0478	9.0434	9.0358	9.0256	9.013	8.9984	8.982	8.9641	8.945	8.9248	8.9038	8.8821
1988	10	12	7.3724	7.6517	8.0473	8.1972	8.2767	8.3619	8.4571	8.5545	8.6471	8.7307	8.8034	8.8647	8.9146	8.9538	8.983	9.0033	9.0154	9.0202	9.0187	9.0114	8.9993	8.9829	8.9627	8.9395	8.9135	8.8853	8.8553	8.8237	8.7909	8.7571	8.7226	8.6876
1988	10	19	7.5362	7.8345	8.0678	8.1989	8.2596	8.3317	8.4222	8.5217	8.6211	8.7139	8.7965	8.8671	8.9253	8.9714	9.0058	9.0295	9.0435	9.0486	9.0458	9.036	9.02	8.9987	8.9727	8.9427	8.9092	8.8729	8.8341	8.7933	8.751	8.7073	8.6626	8.6173
1988	10	26	7.517	7.7768	8.067	8.1897	8.2351	8.2952	8.381	8.483	8.5898	8.6929	8.787	8.8689	8.9376	8.9926	9.0343	9.0635	9.0811	9.0881	9.0854	9.0743	9.0555	9.03	8.9987	8.9623	8.9215	8.8769	8.8293	8.7789	8.7265	8.6723	8.6167	8.5601
1988	11	2	7.4688	7.7383	8.0179	8.1307	8.1772	8.243	8.3287	8.4222	8.5138	8.598	8.6718	8.7342	8.785	8.8249	8.8544	8.8745	8.8861	8.89	8.8872	8.8784	8.8644	8.8459	8.8235	8.7977	8.7691	8.7381	8.7052	8.6706	8.6348	8.598	8.5604	8.5222
1988	11	9	7.671	8.0268	8.2681	8.3848	8.4376	8.4968	8.5693	8.6484	8.7268	8.7998	8.8645	8.9196	8.965	9.0006	9.0272	9.0453	9.0557	9.0593	9.0566	9.0485	9.0356	9.0185	8.9978	8.974	8.9475	8.9188	8.8883	8.8562	8.8228	8.7885	8.7535	8.7179
1988	11	16	8.0556	8.2476	8.5016	8.5576	8.5829	8.6291	8.6887	8.7518	8.8121	8.8668	8.9144	8.9548	8.988	9.0144	9.0346	9.0491	9.0586	9.0635	9.0643	9.0616	9.0557	9.0471	9.0362	9.0233	9.0086	8.9925	8.9751	8.9567	8.9375	8.9177	8.8973	8.8765
1988	11	23	8.1228	8.3435	8.5815	8.6838	8.7261	8.7638	8.8067	8.8527	8.8983	8.9408	8.9785	9.0106	9.0369	9.0574	9.0726	9.0827	9.0882	9.0896	9.0873	9.0818	9.0734	9.0624	9.0494	9.0344	9.0179	9.0001	8.9812	8.9613	8.9408	8.9196	8.8981	8.8762
